Country,Question ID,Response,Justification,Supporting0,Supporting1,Supporting2,Supporting4
Bangladesh,ODB.2013.D9.a,1,,"Nationally, only the train timetable is available through their websites. Bus timetables are not available for both national and city-wise services. However, information is available for international bus services. Following are the relevant organizations: 

(1) Bangladesh Railway;
(2) Bangladesh Road Transport Corporation (BRTC).",,,
Bangladesh,ODB.2013.D9.b,1,,"(1) http://www.railway.gov.bd/
(2) http://www.brtc.gov.bd/index.php?option=com_content&view=frontpage&Itemid=1",No,,
Bangladesh,ODB.2013.D10.a,1,,"Though data is available but it is not always on a broad spectrum and detailed out. Data and information on international trade can be obtained from the following three organizations: 

(1) Export Promotion Bureau;
(2) Office of the Chief Controller of Imports and Exports; and
(3) Ministry of Commerce.",,,
Bangladesh,ODB.2013.D10.b,1,,"(1) http://www.epb.gov.bd/index.php
(2) http://www.ccie.gov.bd/index.php
(3) http://www.mincom.gov.bd/",No,,
Bangladesh,ODB.2013.D11.a,1,,Agency: Ministry of Health and Family Welfare,,,http://www.mohfw.gov.bd/index.php?option=com_content&view=frontpage&Itemid=1&lang=en
Bangladesh,ODB.2013.D11.b,1,,"http://www.mohfw.gov.bd/index.php?option=com_content&view=frontpage&Itemid=1&lang=en
http://www.dghs.gov.bd/index.php/en/data
http://192.185.146.205/~stagedgh/gis-app/
http://www.dghs.gov.bd/index.php/en/publications/other-publication/survey",No,,
Bangladesh,ODB.2013.D12.a,1,,"Quite a bit of performance data is available on primary and secondary education. While the national level secondary examinations results are published, it is not done at the same level for primary education. Following are the agencies responsible for this data: 

(1) Directorate of Primary Education, Ministry of Primary and Mass Education
(2) Directorate of Secondary and Higher Education, Ministry of Education",,,
Bangladesh,ODB.2013.D12.b,1,,"(1) http://www.dpe.gov.bd/
(2) http://www.dshe.gov.bd/content.php?id=about_dshe
3) http://www.mopme.gov.bd/site/page/78d8b8b8-cabd-4fbb-b0be-ab4f5c9d31d0",No,,
Bangladesh,ODB.2013.D13.a,1,,"Detailed crime data are not shared as open data. However, broad categories of crime statistics are available through the following agencies' websites: (a) Bangladesh Police; (b) Dhaka Metropolitan Police. All other regional/divisional police headquarters also provide statistics at varied levels.",,,
Bangladesh,ODB.2013.D13.b,1,,"(1) http://www.police.gov.bd/index.php
(2) http://www.dmp.gov.bd/
(3) http://www.dmp.gov.bd/application/index/page/crime-data",No,,
Bangladesh,ODB.2013.D14.a,1,,"Whatever data is available through government ministry/department websites are obsolete. No updated national environmental statistics data is visible as open data from the relevant agencies: 

(1) Department of Environment, Ministry of Environment and Forests
(2) Bangladesh Forest Department",,,
Bangladesh,ODB.2013.D14.b,1,,"(1) http://www.doe.gov.bd/home/
(2) http://www.moef.gov.bd/index.php
(3) http://www.bforest.gov.bd/index.php/forest-management
http://www.moef.gov.bd/html/data/data.html",No,,
Bangladesh,ODB.2013.D15.a,1,,"Not only the national election results are available from Election Commission Bangladesh website, but also the results of local government elections results.",,,
Bangladesh,ODB.2013.D15.b,1,,http://www.ecs.gov.bd/English/index.php,No,,
Bangladesh,ODB.2013.D15.c,0,,,,"html table and pdfs
http://www.ecs.gov.bd/English/VoterConst.php?&electionid=8&electionName=Parliament%20Election%202001",
Bangladesh,ODB.2013.D15.d,0,,,,,
Bangladesh,ODB.2013.D15.e,1,,All data is freely availably online and there is no link to data you would pay for,,,
Bangladesh,ODB.2013.D15.f,0,,No license found,,,
Bangladesh,ODB.2013.D16.a,1,,"Country- and institution-wide updated data (mostly) are available through the National e-Government Procurement Portal. The Central Procurement Technical Unit within the Implementation, Monitoring and Evaluation Division of the Ministry of Planning is assisting towards making many initiatives around public contracting possible.",,,
Bangladesh,ODB.2013.D16.b,1,,"(1) http://www.eprocure.gov.bd/resources/common/SearchNOA.jsp
(2) http://www.cptu.gov.bd/default.aspx",No,,
Bangladesh,ODB.2013.D1.c,0,,,,Available for purchase,
Bangladesh,ODB.2013.D1.d,0,,,,,
Bangladesh,ODB.2013.D1.e,0,,There is a catalogue providing details.,http://www.sob.gov.bd/mapcate.php,,
Bangladesh,ODB.2013.D1.f,0,,No specific license is mentioned but the site holds a copyright.,,,
Bangladesh,ODB.2013.D1.g,1,,2012. Seems the mapping is being updated.  2012,31/10/2014,Yearly,
Bangladesh,ODB.2013.D1.h,1,,They are selling them so they will keep updating the maps. Also a lot of money has been invested in a digital mapping unit.,,,
Bangladesh,ODB.2013.D1.i,1,,,,,
Bangladesh,ODB.2013.D1.j,0,,,,,
Bangladesh,ODB.2013.D2.c,0,,,,,
Bangladesh,ODB.2013.D2.d,0,,,,,
Bangladesh,ODB.2013.D2.e,0,,Maps can be purchased with price based on their type. Digital products do not appear to be on sale.,http://dlrs.portal.gov.bd/site/page/767754cd-5340-4356-851f-210c944f5ba8,,
Bangladesh,ODB.2013.D2.f,0,,No license stated,,,
Bangladesh,ODB.2013.D2.g,0,,"2010
they are updating it currently",31/10/2014,Yearly,
Bangladesh,ODB.2013.D2.h,1,,,,,
Bangladesh,ODB.2013.D2.j,0,,,,,
Bangladesh,ODB.2013.D2.i,0,,site is confusing,,,
Bangladesh,ODB.2013.D4.c,0,,,,"all in PDF reports and in search engine
http://www.bbs.gov.bd/RptPopCen.aspx?page=%2fPageReportLists.aspx%3fPARENTKEY%3d41",
Bangladesh,ODB.2013.D4.d,0,,,,,
Bangladesh,ODB.2013.D4.e,1,,It looks like most of the data is available but there could be data not online that can be bought but it isn't clear.,,,
Bangladesh,ODB.2013.D4.f,0,,No license is stated anywhere,,,
Bangladesh,ODB.2013.D4.g,1,,2013. data from 2013 is present,31/10/2014,Yearly,
Bangladesh,ODB.2013.D4.h,1,,They have an internal IMS they put this information into.,,,
Bangladesh,ODB.2013.D4.j,0,,,,,
Bangladesh,ODB.2013.D4.i,1,,,,,
Bangladesh,ODB.2013.D5.d,0,,,,,
Bangladesh,ODB.2013.D5.c,0,,,,Only PDF reports are provided.,
Bangladesh,ODB.2013.D5.e,0,,Reports are up online.  Actual data might have to be bought.,,,
Bangladesh,ODB.2013.D5.f,0,,No license mentioned,,,
Bangladesh,ODB.2013.D5.g,1,,2014,31/10/2014,Yearly,
Bangladesh,ODB.2013.D5.h,1,,The budget is produced annually.,,,
Bangladesh,ODB.2013.D5.j,0,,,,,
Bangladesh,ODB.2013.D5.i,1,,Data is provided on the Ministry Website,,,
Bangladesh,ODB.2013.D6.d,0,,,,,
Bangladesh,ODB.2013.D6.c,0,,,,pdf reports,
Bangladesh,ODB.2013.D6.e,1,,data is online no payment data is linked,,,
Bangladesh,ODB.2013.D6.f,0,,no license is mentioned,,,
Bangladesh,ODB.2013.D6.g,1,,6/1/2014,31/10/2014,"monthly
http://www.mof.gov.bd/en/index.php?option=com_content&view=article&id=68&Itemid=1",
Bangladesh,ODB.2013.D6.h,1,,,,,
Bangladesh,ODB.2013.D6.i,1,,,,,
Bangladesh,ODB.2013.D6.j,0,,,,,
Bangladesh,ODB.2013.D8.d,0,,,,,
Bangladesh,ODB.2013.D8.c,0,,http://bdlaws.minlaw.gov.bd/,html,"http://bdlaws.minlaw.gov.bd/
It is in html tables",
Bangladesh,ODB.2013.D8.e,1,,No charging policy,,,
Bangladesh,ODB.2013.D8.f,0,,Copyrighted,,,
Bangladesh,ODB.2013.D8.g,1,,5/30/2014,31/10/2014,Yearly,
Bangladesh,ODB.2013.D8.h,1,,,,,
Bangladesh,ODB.2013.D8.i,1,,,,,
Bangladesh,ODB.2013.D8.j,0,,,,,
Bangladesh,ODB.2013.D9.d,0,,,,,
Bangladesh,ODB.2013.D9.c,0,,,,Pdf files only,
Bangladesh,ODB.2013.D9.e,1,,No charging policy linked to the site,,,
Bangladesh,ODB.2013.D9.f,0,,No license attributed to the data,,,
Bangladesh,ODB.2013.D9.g,1,,10/8/2014,31/10/2014,Monthly,
Bangladesh,ODB.2013.D9.h,1,,It seems there is an internal ims system and also sms and other egovernance type capabilities coming up,,,
Bangladesh,ODB.2013.D9.i,1,,,,,
Bangladesh,ODB.2013.D9.j,0,,,,,
Bangladesh,ODB.2013.D10.c,0,,,,"available in PDF and word docs
http://www.ccie.gov.bd/index.php?cmd=statistics&id=9
http://www.epb.gov.bd/exportdatasearchaction.php",
Bangladesh,ODB.2013.D10.d,0,,,,,
Bangladesh,ODB.2013.D10.e,1,,The reports are available for download free of charge.,,,
Bangladesh,ODB.2013.D10.f,0,,No license stated,,,
Bangladesh,ODB.2013.D10.g,1,,2014,31/10/2014,Monthly,
Bangladesh,ODB.2013.D10.h,1,,Regular data is provided,,,
Bangladesh,ODB.2013.D10.i,1,,,,,
Bangladesh,ODB.2013.D10.j,0,,,,,
Bangladesh,ODB.2013.D11.c,0,,,,Pdf reports and a prototype gis platform,
Bangladesh,ODB.2013.D11.d,0,,,,,
Bangladesh,ODB.2013.D11.e,0,,reports seem to be free but the data itself is unavailable might be available for a charge,,,
Bangladesh,ODB.2013.D11.f,0,,no license is mentioned,,,
Bangladesh,ODB.2013.D11.g,1,,2014,31/10/2014,surveys are done yearly,
Bangladesh,ODB.2013.D11.h,1,,there is an internal IMS,,,
Bangladesh,ODB.2013.D11.i,1,,the ministry page doesn't have a lot of information but the department pages do,,,
Bangladesh,ODB.2013.D11.j,0,,,,,
Bangladesh,ODB.2013.D12.c,0,,,,Pdf reports or html tables,
Bangladesh,ODB.2013.D12.d,0,,,,,
Bangladesh,ODB.2013.D12.e,1,,What is available is online with no paywall or link to a charging policy,,,
Bangladesh,ODB.2013.D12.g,1,,2013,31/10/2014,Yearly,
Bangladesh,ODB.2013.D12.f,0,,No license mentioned,,,
Bangladesh,ODB.2013.D12.h,1,,There seems to be an internal ims system,,,
Bangladesh,ODB.2013.D12.i,1,,,,,
Bangladesh,ODB.2013.D12.j,0,,,,,
Bangladesh,ODB.2013.D13.c,0,,,,word docs,
Bangladesh,ODB.2013.D13.e,1,,Data is freely available. No paywall or link to charged data.,,,
Bangladesh,ODB.2013.D13.d,0,,,,,
Bangladesh,ODB.2013.D13.f,0,,No license mentioned,,,
Bangladesh,ODB.2013.D13.g,1,,"2014-08
http://www.dmp.gov.bd/application/index/page/crime-data",31/10/2014,Monthly,
Bangladesh,ODB.2013.D13.h,1,,,,,
Bangladesh,ODB.2013.D13.i,1,,,,,
Bangladesh,ODB.2013.D13.j,0,,,,,
Bangladesh,ODB.2013.D14.c,0,,,,PDF data provided only.,
Bangladesh,ODB.2013.D14.d,0,,,,,
Bangladesh,ODB.2013.D14.e,1,,There is no link to data that you can buy. The data that is available is not charged.,,,
Bangladesh,ODB.2013.D14.f,0,,No license listed,,,
Bangladesh,ODB.2013.D14.g,0,,2013,31/10/2014,Unknown,
Bangladesh,ODB.2013.D14.h,0,,Seems data doesn't get put up regularly,,,
Bangladesh,ODB.2013.D14.i,0,,not much data,,,
Bangladesh,ODB.2013.D14.j,0,,,,,
Bangladesh,ODB.2013.D15.g,1,,1/20/2013,31/10/2014,5-years,
Bangladesh,ODB.2013.D15.h,1,,,,,
Bangladesh,ODB.2013.D15.i,1,,,,,
Bangladesh,ODB.2013.D15.j,0,,,,,
Bangladesh,ODB.2013.D16.c,0,,,,html tables with no option to download,
Bangladesh,ODB.2013.D16.d,0,,,,,
Bangladesh,ODB.2013.D16.e,1,,all data is online no charging policy or paywall,,,
Bangladesh,ODB.2013.D16.f,0,,site says all rights reserved,,,
Bangladesh,ODB.2013.D16.g,1,,10/30/2014,31/10/2014,daily,
Bangladesh,ODB.2013.D16.h,1,,seems to have a good ims system that updates everything automatically,,,
Bangladesh,ODB.2013.D16.i,1,,,,,
Bangladesh,ODB.2013.D16.j,0,,,,,
Bangladesh,ODB.2013.D7.c,0,,,,"Only summary data is provided in response to a name search. Whilst site appears to be database driven, no machine-readable access could be found.",
Bangladesh,ODB.2013.D7.d,0,,,,,
Bangladesh,ODB.2013.D7.e,1,,"Name search is free of charge. However, official copies of documents are charged.",http://www.roc.gov.bd:7781/,,
Bangladesh,ODB.2013.D7.f,0,,No copyright or license informationgiven.,,,
Bangladesh,ODB.2013.D7.g,0,,Unknown.,11/9/2014,Monthly,
Bangladesh,ODB.2013.D7.h,0,,No data is provided. The statistical reports on the ROC website were throwing errors when validation took place.,,,
Bangladesh,ODB.2013.D7.i,0,,"Website was offline for a long period. Company search only accessible under e-Services link, rather than embedded in main website.",,,
Bangladesh,ODB.2013.D7.j,0,,,,,
Belgium,ODB.2013.D1.a,1,,"The Belgian National Geographic Institute (Institut Géographique National - Belgique, IGN) is responsible for the map data at national level in the country (1).

##Sources
(1) Institut Géographique National, http://www.ngi.be/FR/FR0.shtm Accessed on 2014-08-15",,,"The Belgian mapping agency provides digital map data in vector format in different scales (1:10000, 1:50000, 1:250000). Respective products are known as Top10Vector, Top50Vector and Top250Vector (1). Data includes roads, railways and other important infrastructures. Administrative boundaries are available in another product named AdminVector and available in 1:10000 scale (2).

##Sources
(1) http://www.ngi.be/FR/FR1-5-1.shtm Accessed on 2014-08-15
(2) http://www.ngi.be/FR/FR1-5-2.shtm Accessed on 2014-08-15"
Belgium,ODB.2013.D1.b,0,,,"Yes, Open Street Map provides an high density digital map of the country in ODbL license that can be used as a background map (1). Map includes administrative boundaries (2).

##Sources
(1) http://www.openstreetmap.org/#map=8/50.627/4.227 Accessed on 2014-08-15
(2) http://tools.geofabrik.de/osmi/?view=boundaries&lon=4.33893&lat=50.70335&zoom=8 Accessed on 2014-08-15",,
Belgium,ODB.2013.D2.a,1,,"The service in charge of land ownership data is the General Administration of Patrimonial Documentation (Documentation Patrimoniale) placed under the Federal Public Service for Finance (Service Public Fédéral Finances, SPF Finances) formerly the Ministry of Finance (1).

##Sources
(1)Documentation Patrimoniale, SPF Finance, http://finances.belgium.be/fr/sur_le_spf/structure_et_services/administrations_generales/documentation_patrimoniale/ Accessed on 2014-08-18",,,"Data can be accessed and copied online by federal agents, real estate agents or citizen with an electronic id card."
Belgium,ODB.2013.D2.b,1,,"An digital extract of the cadastre can be requested from the official cadastral map viewer, http://ccff02.minfin.fgov.be/cadgisweb/?local=fr_BE Accessed on 2014-08-18

People can also access extract of their own property here https://eservices.minfin.fgov.be/portal/fr/public/citizen/patrimoine/realgoods Accessed on August 18, 2014

Real estate agents can also access cadastral information from the Cadastre Finder, http://ipi.cadastrefinder.be/Account/LogOn?ReturnUrl=%2f Accessed on 2014-08-18",No evidence,,
Belgium,ODB.2013.D4.a,1,,"Statistics Belgium (Direction générale Statistique et Information économique, DGSIE, ex-INS) is part of the Federal Public Service Economy.",,,"The statistics agency provides information on population, work, economy, environment and energy on its portal called statbel."
Belgium,ODB.2013.D4.b,1,,http://statbel.fgov.be/fr/modules/publications/statistiques/population/population_-_chiffres_population_2010_-_2012.jsp Accessed on 2014-08-19,Some data from statbel can also be found on the federal open data portal run by Fedict (Federal Public Service for ICT). You can also find regional statistics data on local open data portal http://opendata.awt.be/dataset/population-par-communes-2013,,
Belgium,ODB.2013.D4.c,1,,http://statbel.fgov.be/fr/binaries/3_Population_de_droit_au_1_janvier%2C_par_commune%2C_par_sexe_2011_2014_G_tcm326-194205.xls Accessed on 2014-08-18,xls,,Data are stored in xls files in a non-structured model. You may need additional processing.
